date,usdhkd,usdcny,usdhkd_minus_7_80,cu_position
2018-10-18,7.838200,6.936700,0.038200,inside
2018-10-21,7.840600,6.928600,0.040600,inside
2018-10-22,7.839800,6.946500,0.039800,inside
2018-10-23,7.838860,6.937400,0.038860,inside
2018-10-24,7.840600,6.943000,0.040600,inside
2018-10-25,7.840000,6.948000,0.040000,inside
2018-10-29,7.840100,6.942500,0.040100,inside
2018-10-30,7.843400,6.951900,0.043400,inside
2018-10-31,7.844400,6.966300,0.044400,inside
2018-11-01,7.842280,6.974700,0.042280,inside
2018-11-02,7.834200,6.922400,0.034200,inside
2018-11-05,7.821660,6.889900,0.021660,inside
2018-11-06,7.832200,6.924800,0.032200,inside
2018-11-07,7.832600,6.918500,0.032600,inside
2018-11-08,7.828800,6.910000,0.028800,inside
2018-11-09,7.828200,6.933500,0.028200,inside
2018-11-12,7.831100,6.955900,0.031100,inside
2018-11-13,7.836800,6.962500,0.036800,inside
2018-11-14,7.830800,6.955200,0.030800,inside
2018-11-15,7.830700,6.949500,0.030700,inside
2018-11-16,7.830580,6.938200,0.030580,inside
2018-11-19,7.829950,6.937000,0.029950,inside
2018-11-20,7.831460,6.941000,0.031460,inside
2018-11-21,7.831150,6.944400,0.031150,inside
2018-11-22,7.832000,6.926200,0.032000,inside
2018-11-23,7.830200,6.931000,0.030200,inside
2018-11-26,7.826300,6.947500,0.026300,inside
2018-11-27,7.821800,6.930800,0.021800,inside
2018-11-28,7.826300,6.950600,0.026300,inside
2018-11-29,7.824750,6.952900,0.024750,inside
2018-11-30,7.821600,6.941500,0.021600,inside
2018-12-03,7.822300,6.958000,0.022300,inside
2018-12-04,7.816500,6.882300,0.016500,inside
2018-12-05,7.803370,6.836300,0.003370,inside
2018-12-06,7.814100,6.855800,0.014100,inside
2018-12-07,7.810300,6.881700,0.010300,inside
2018-12-10,7.816000,6.874700,0.016000,inside
2018-12-11,7.813700,6.911000,0.013700,inside
2018-12-12,7.816340,6.899000,0.016340,inside
2018-12-13,7.814600,6.879000,0.014600,inside
2018-12-14,7.812600,6.880700,0.012600,inside
2018-12-17,7.813100,6.906600,0.013100,inside
2018-12-18,7.813000,6.896200,0.013000,inside
2018-12-19,7.819800,6.894200,0.019800,inside
2018-12-20,7.825950,6.891000,0.025950,inside
2018-12-21,7.828480,6.884100,0.028480,inside
2018-12-24,7.833350,6.905400,0.033350,inside
2018-12-25,7.834600,6.898100,0.034600,inside
2018-12-26,7.833400,6.898300,0.033400,inside
2018-12-27,7.828700,6.898100,0.028700,inside
2018-12-28,7.831000,6.865300,0.031000,inside
2018-12-31,7.830900,6.877200,0.030900,inside
2019-01-01,7.832000,6.877600,0.032000,inside
2019-01-02,7.833320,6.877500,0.033320,inside
2019-01-03,7.835400,6.861100,0.035400,inside
2019-01-04,7.830900,6.871100,0.030900,inside
2019-01-07,7.832600,6.868400,0.032600,inside
2019-01-08,7.835300,6.850000,0.035300,inside
2019-01-09,7.839100,6.852200,0.039100,inside
2019-01-10,7.837300,6.815600,0.037300,inside
2019-01-11,7.838200,6.787500,0.038200,inside
2019-01-14,7.839220,6.762000,0.039220,inside
2019-01-15,7.842400,6.767100,0.042400,inside
2019-01-16,7.843600,6.751000,0.043600,inside
2019-01-17,7.842700,6.756000,0.042700,inside
2019-01-18,7.843000,6.775400,0.043000,inside
2019-01-21,7.844200,6.777800,0.044200,inside
2019-01-22,7.845400,6.797300,0.045400,inside
2019-01-23,7.845930,6.807000,0.045930,inside
2019-01-24,7.845150,6.791000,0.045150,inside
2019-01-25,7.846200,6.787600,0.046200,inside
2019-01-28,7.845100,6.746400,0.045100,inside
2019-01-29,7.845600,6.744300,0.045600,inside
2019-01-30,7.845900,6.732000,0.045900,inside
2019-01-31,7.842600,6.715500,0.042600,inside
2019-02-01,7.846100,6.699800,0.046100,inside
2019-02-04,7.845300,6.743800,0.045300,inside
2019-02-05,7.845440,6.743800,0.045440,inside
2019-02-06,7.845200,6.734800,0.045200,inside
2019-02-07,7.846200,6.743800,0.046200,inside
2019-02-08,7.846900,6.743800,0.046900,inside
2019-02-11,7.846600,6.743800,0.046600,inside
2019-02-12,7.847100,6.791400,0.047100,inside
2019-02-13,7.848020,6.773000,0.048020,inside
2019-02-14,7.849200,6.759400,0.049200,inside
2019-02-15,7.847100,6.771200,0.047100,inside
2019-02-18,7.847700,6.772100,0.047700,inside
2019-02-19,7.847400,6.765700,0.047400,inside
2019-02-20,7.849500,6.757700,0.049500,inside
2019-02-21,7.848400,6.720300,0.048400,inside
2019-02-22,7.847200,6.719100,0.047200,inside
2019-02-25,7.847500,6.713200,0.047500,inside
2019-02-26,7.848500,6.688400,0.048500,inside
2019-02-27,7.848800,6.699200,0.048800,inside
2019-02-28,7.848900,6.686200,0.048900,inside
2019-03-01,7.849700,6.693000,0.049700,inside
2019-03-04,7.848500,6.705400,0.048500,inside
2019-03-05,7.849700,6.706300,0.049700,inside
2019-03-06,7.850600,6.706600,0.050600,weak_side
2019-03-07,7.849400,6.710900,0.049400,inside
2019-03-08,7.849800,6.714100,0.049800,inside
2019-03-11,7.849700,6.720600,0.049700,inside
2019-03-12,7.849500,6.725500,0.049500,inside
2019-03-13,7.849620,6.707600,0.049620,inside
2019-03-14,7.849600,6.706100,0.049600,inside
2019-03-15,7.849600,6.722000,0.049600,inside
2019-03-18,7.849500,6.712800,0.049500,inside
2019-03-19,7.849520,6.703100,0.049520,inside
2019-03-20,7.851200,6.711000,0.051200,weak_side
2019-03-21,7.848900,6.693600,0.048900,inside
2019-03-22,7.847400,6.698200,0.047400,inside
2019-03-25,7.847200,6.717100,0.047200,inside
2019-03-26,7.847500,6.708400,0.047500,inside
2019-03-27,7.848900,6.714700,0.048900,inside
2019-03-28,7.849500,6.726200,0.049500,inside
2019-03-29,7.849600,6.738100,0.049600,inside
2019-03-31,7.849600,6.711100,0.049600,inside
2019-04-01,7.850200,6.710500,0.050200,weak_side
2019-04-02,7.848800,6.722400,0.048800,inside
2019-04-03,7.849300,6.701400,0.049300,inside
2019-04-04,7.849500,6.716600,0.049500,inside
2019-04-07,7.849200,6.716900,0.049200,inside
2019-04-08,7.847150,6.715400,0.047150,inside
2019-04-09,7.841510,6.710800,0.041510,inside
2019-04-10,7.836130,6.715400,0.036130,inside
2019-04-11,7.843100,6.718500,0.043100,inside
2019-04-14,7.841910,6.703200,0.041910,inside
2019-04-15,7.840230,6.707700,0.040230,inside
2019-04-16,7.843400,6.711200,0.043400,inside
2019-04-17,7.844590,6.687200,0.044590,inside
2019-04-18,7.845200,6.708100,0.045200,inside
2019-04-21,7.843090,6.703400,0.043090,inside
2019-04-22,7.846600,6.708500,0.046600,inside
2019-04-23,7.842540,6.724900,0.042540,inside
2019-04-24,7.842700,6.720900,0.042700,inside
2019-04-25,7.843600,6.742100,0.043600,inside
2019-04-28,7.842840,6.728800,0.042840,inside
2019-04-29,7.844100,6.732400,0.044100,inside
2019-04-30,7.845500,6.733800,0.045500,inside
2019-05-01,7.844800,6.734000,0.044800,inside
2019-05-02,7.842800,6.733900,0.042800,inside
2019-05-05,7.844340,6.733600,0.044340,inside
2019-05-06,7.846400,6.763600,0.046400,inside
2019-05-07,7.848400,6.776000,0.048400,inside
2019-05-08,7.848100,6.782000,0.048100,inside
2019-05-09,7.848000,6.826500,0.048000,inside
2019-05-12,7.848200,6.823100,0.048200,inside
2019-05-13,7.848900,6.877300,0.048900,inside
2019-05-14,7.849200,6.874900,0.049200,inside
2019-05-15,7.848670,6.875200,0.048670,inside
2019-05-16,7.849200,6.882800,0.049200,inside
2019-05-19,7.849200,6.917700,0.049200,inside
2019-05-20,7.849350,6.911300,0.049350,inside
2019-05-22,7.849000,6.905400,0.049000,inside
2019-05-23,7.848570,6.909500,0.048570,inside
2019-05-26,7.848340,6.899300,0.048340,inside
2019-05-27,7.849300,6.897200,0.049300,inside
2019-05-28,7.849200,6.909100,0.049200,inside
2019-05-29,7.849110,6.913400,0.049110,inside
2019-05-30,7.848000,6.900900,0.048000,inside
2019-06-02,7.837170,6.904100,0.037170,inside
2019-06-03,7.836100,6.902800,0.036100,inside
2019-06-04,7.840800,6.907300,0.040800,inside
2019-06-05,7.840480,6.908100,0.040480,inside
2019-06-06,7.840390,6.909000,0.040390,inside
2019-06-09,7.841670,6.908800,0.041670,inside
2019-06-10,7.842600,6.930100,0.042600,inside
2019-06-11,7.836040,6.910400,0.036040,inside
2019-06-12,7.824100,6.916900,0.024100,inside
2019-06-13,7.828730,6.920800,0.028730,inside
2019-06-16,7.828800,6.924500,0.028800,inside
2019-06-17,7.833400,6.924900,0.033400,inside
2019-06-18,7.832050,6.902300,0.032050,inside
2019-06-19,7.823600,6.902700,0.023600,inside
2019-06-20,7.813900,6.851000,0.013900,inside
2019-06-23,7.813200,6.868900,0.013200,inside
2019-06-24,7.808620,6.876100,0.008620,inside
2019-06-25,7.810400,6.878800,0.010400,inside
2019-06-26,7.810700,6.879100,0.010700,inside
2019-06-27,7.815400,6.867100,0.015400,inside
2019-06-30,7.811930,6.865800,0.011930,inside
2019-07-01,7.812270,6.850800,0.012270,inside
2019-07-02,7.799410,6.872000,-0.000590,inside
2019-07-03,7.796900,6.880200,-0.003100,inside
2019-07-04,7.785130,6.870600,-0.014870,inside
2019-07-07,7.796400,6.892600,-0.003600,inside
2019-07-08,7.798900,6.880900,-0.001100,inside
2019-07-09,7.808800,6.888300,0.008800,inside
2019-07-10,7.816200,6.872200,0.016200,inside
2019-07-11,7.821900,6.869200,0.021900,inside
2019-07-14,7.825110,6.879800,0.025110,inside
2019-07-15,7.826700,6.876900,0.026700,inside
2019-07-16,7.817020,6.875300,0.017020,inside
2019-07-17,7.813920,6.872800,0.013920,inside
2019-07-18,7.814850,6.879100,0.014850,inside
2019-07-21,7.807700,6.881100,0.007700,inside
2019-07-22,7.809790,6.880100,0.009790,inside
2019-07-23,7.810040,6.878300,0.010040,inside
2019-07-24,7.813350,6.871500,0.013350,inside
2019-07-25,7.816080,6.871600,0.016080,inside
2019-07-28,7.817800,6.878200,0.017800,inside
2019-07-29,7.821410,6.892400,0.021410,inside
2019-07-30,7.823110,6.883600,0.023110,inside
2019-07-31,7.827150,6.883400,0.027150,inside
2019-08-01,7.825300,6.897800,0.025300,inside
2019-08-04,7.831180,6.939200,0.031180,inside
2019-08-05,7.843600,7.049700,0.043600,inside
2019-08-06,7.837700,7.025600,0.037700,inside
2019-08-07,7.839500,7.059100,0.039500,inside
2019-08-08,7.841200,7.044300,0.041200,inside
2019-08-11,7.841800,7.061500,0.041800,inside
2019-08-12,7.844800,7.057200,0.044800,inside
2019-08-13,7.845000,7.033500,0.045000,inside
2019-08-14,7.845160,7.023500,0.045160,inside
2019-08-15,7.842500,7.024000,0.042500,inside
2019-08-18,7.843600,7.041900,0.043600,inside
2019-08-19,7.843900,7.049800,0.043900,inside
2019-08-20,7.841650,7.059600,0.041650,inside
2019-08-21,7.843000,7.062400,0.043000,inside
2019-08-22,7.839900,7.082700,0.039900,inside
2019-08-25,7.842900,7.095000,0.042900,inside
2019-08-26,7.845000,7.150300,0.045000,inside
2019-08-27,7.846600,7.161400,0.046600,inside
2019-08-28,7.843140,7.155300,0.043140,inside
2019-08-29,7.845800,7.143600,0.045800,inside
2019-09-01,7.842300,7.155700,0.042300,inside
2019-09-02,7.842000,7.171000,0.042000,inside
2019-09-03,7.843900,7.178000,0.043900,inside
2019-09-04,7.840700,7.145100,0.040700,inside
2019-09-05,7.837700,7.147700,0.037700,inside
2019-09-08,7.840000,7.114700,0.040000,inside
2019-09-09,7.838440,7.121100,0.038440,inside
2019-09-10,7.839880,7.111700,0.039880,inside
2019-09-11,7.837900,7.115800,0.037900,inside
2019-09-12,7.825200,7.078400,0.025200,inside
2019-09-15,7.824100,7.078400,0.024100,inside
2019-09-16,7.819100,7.066400,0.019100,inside
2019-09-17,7.822900,7.090900,0.022900,inside
2019-09-18,7.829060,7.085000,0.029060,inside
2019-09-19,7.830480,7.095600,0.030480,inside
2019-09-22,7.839540,7.090600,0.039540,inside
2019-09-23,7.838600,7.117600,0.038600,inside
2019-09-24,7.840600,7.115500,0.040600,inside
2019-09-25,7.839100,7.130800,0.039100,inside
2019-09-26,7.838300,7.131600,0.038300,inside
2019-09-29,7.840230,7.121800,0.040230,inside
2019-09-30,7.838370,7.147500,0.038370,inside
2019-10-01,7.842230,7.147400,0.042230,inside
2019-10-02,7.842800,7.147600,0.042800,inside
2019-10-03,7.842000,7.147500,0.042000,inside
2019-10-06,7.841800,7.147400,0.041800,inside
2019-10-07,7.842700,7.147400,0.042700,inside
2019-10-08,7.844260,7.143500,0.044260,inside
2019-10-09,7.844900,7.131400,0.044900,inside
2019-10-10,7.842330,7.115500,0.042330,inside
2019-10-13,7.843200,7.087200,0.043200,inside
2019-10-14,7.844660,7.066600,0.044660,inside
2019-10-15,7.845200,7.080800,0.045200,inside
2019-10-16,7.844800,7.092700,0.044800,inside
2019-10-17,7.844000,7.076400,0.044000,inside
2019-10-20,7.842700,7.080700,0.042700,inside
2019-10-21,7.842140,7.066300,0.042140,inside
2019-10-22,7.842330,7.076200,0.042330,inside
2019-10-23,7.841300,7.064600,0.041300,inside
2019-10-24,7.838300,7.068100,0.038300,inside
2019-10-28,7.837100,7.064700,0.037100,inside
2019-10-29,7.838800,7.066900,0.038800,inside
2019-10-30,7.839640,7.064900,0.039640,inside
2019-10-31,7.839320,7.054400,0.039320,inside
2019-11-01,7.836700,7.038200,0.036700,inside
2019-11-04,7.837000,7.036400,0.037000,inside
2019-11-05,7.836600,7.029400,0.036600,inside
2019-11-06,7.832400,7.008800,0.032400,inside
2019-11-07,7.826470,6.997200,0.026470,inside
2019-11-11,7.828240,6.995000,0.028240,inside
2019-11-12,7.825610,7.009600,0.025610,inside
2019-11-13,7.828700,7.006800,0.028700,inside
2019-11-14,7.828100,7.022600,0.028100,inside
2019-11-15,7.827900,7.019800,0.027900,inside
2019-11-18,7.826460,7.007300,0.026460,inside
2019-11-19,7.826920,7.025000,0.026920,inside
2019-11-20,7.827300,7.026800,0.027300,inside
2019-11-21,7.826200,7.035000,0.026200,inside
2019-11-22,7.820200,7.028200,0.020200,inside
2019-11-25,7.825200,7.038300,0.025200,inside
2019-11-26,7.825590,7.035500,0.025590,inside
2019-11-27,7.828500,7.032500,0.028500,inside
2019-11-28,7.827360,7.027900,0.027360,inside
2019-11-29,7.827100,7.034400,0.027100,inside
2019-12-02,7.828300,7.031500,0.028300,inside
2019-12-03,7.828300,7.038300,0.028300,inside
2019-12-04,7.829700,7.060200,0.029700,inside
2019-12-05,7.828800,7.048900,0.028800,inside
2019-12-06,7.828700,7.043800,0.028700,inside
2019-12-09,7.828960,7.034300,0.028960,inside
2019-12-10,7.828350,7.038200,0.028350,inside
2019-12-11,7.826700,7.033300,0.026700,inside
2019-12-12,7.808660,7.037800,0.008660,inside
2019-12-13,7.805500,7.019500,0.005500,inside
2019-12-16,7.798780,6.971900,-0.001220,inside
2019-12-17,7.792660,6.981600,-0.007340,inside
2019-12-18,7.787000,6.996200,-0.013000,inside
2019-12-19,7.788100,7.004000,-0.011900,inside
2019-12-20,7.794400,7.009400,-0.005600,inside
2019-12-23,7.796850,7.005700,-0.003150,inside
2019-12-24,7.786900,7.011800,-0.013100,inside
2019-12-25,7.788100,7.006400,-0.011900,inside
2019-12-26,7.788600,6.988300,-0.011400,inside
2019-12-27,7.787900,6.996300,-0.012100,inside
2019-12-30,7.787330,6.994800,-0.012670,inside
2019-12-31,7.788100,6.985700,-0.011900,inside
2020-01-01,7.786500,6.962300,-0.013500,inside
2020-01-02,7.792500,6.962200,-0.007500,inside
2020-01-03,7.788300,6.963400,-0.011700,inside
2020-01-06,7.781500,6.964500,-0.018500,inside
2020-01-07,7.770400,6.974500,-0.029600,inside
2020-01-08,7.777300,6.944400,-0.022700,inside
2020-01-09,7.776200,6.945200,-0.023800,inside
2020-01-10,7.766480,6.951700,-0.033520,inside
2020-01-13,7.766530,6.909300,-0.033470,inside
2020-01-14,7.771500,6.892700,-0.028500,inside
2020-01-15,7.776610,6.900300,-0.023390,inside
2020-01-16,7.771500,6.889800,-0.028500,inside
2020-01-17,7.771600,6.878100,-0.028400,inside
2020-01-20,7.767830,6.858700,-0.032170,inside
2020-01-21,7.769200,6.865800,-0.030800,inside
2020-01-22,7.770200,6.904800,-0.029800,inside
2020-01-23,7.770900,6.905700,-0.029100,inside
2020-01-24,7.772300,6.935600,-0.027700,inside
2020-01-27,7.774440,6.935700,-0.025560,inside
2020-01-28,7.777100,6.935700,-0.022900,inside
2020-01-29,7.775440,6.935700,-0.024560,inside
2020-01-30,7.772990,6.935700,-0.027010,inside
2020-01-31,7.767500,6.935700,-0.032500,inside
2020-02-03,7.765690,6.935700,-0.034310,inside
2020-02-04,7.766000,7.020600,-0.034000,inside
2020-02-05,7.766400,6.997500,-0.033600,inside
2020-02-06,7.763400,6.972800,-0.036600,inside
2020-02-07,7.763470,6.969800,-0.036530,inside
2020-02-10,7.765800,7.000600,-0.034200,inside
2020-02-11,7.766200,6.983500,-0.033800,inside
2020-02-12,7.765200,6.964900,-0.034800,inside
2020-02-13,7.768900,6.971000,-0.031100,inside
2020-02-14,7.766600,6.976400,-0.033400,inside
2020-02-17,7.767260,6.986100,-0.032740,inside
2020-02-18,7.767800,6.979300,-0.032200,inside
2020-02-19,7.768600,6.996200,-0.031400,inside
2020-02-20,7.773010,6.997200,-0.026990,inside
2020-02-21,7.780700,7.022400,-0.019300,inside
2020-02-24,7.791940,7.026200,-0.008060,inside
2020-02-25,7.792160,7.028400,-0.007840,inside
2020-02-26,7.789650,7.036400,-0.010350,inside
2020-02-27,7.792520,7.039800,-0.007480,inside
2020-02-28,7.794600,7.003500,-0.005400,inside
2020-03-02,7.793080,6.990900,-0.006920,inside
2020-03-03,7.780900,6.999800,-0.019100,inside
2020-03-04,7.770100,6.961000,-0.029900,inside
2020-03-05,7.771750,6.965400,-0.028250,inside
2020-03-06,7.770720,6.936000,-0.029280,inside
2020-03-09,7.769300,6.931100,-0.030700,inside
2020-03-10,7.771000,6.945600,-0.029000,inside
2020-03-11,7.768200,6.955600,-0.031800,inside
2020-03-12,7.768500,6.959600,-0.031500,inside
2020-03-13,7.776600,7.028600,-0.023400,inside
2020-03-16,7.763260,7.007200,-0.036740,inside
2020-03-17,7.765700,6.992700,-0.034300,inside
2020-03-18,7.762100,7.006200,-0.037900,inside
2020-03-19,7.763500,7.046400,-0.036500,inside
2020-03-20,7.761730,7.107700,-0.038270,inside
2020-03-23,7.758770,7.094800,-0.041230,inside
2020-03-24,7.756000,7.091300,-0.044000,inside
2020-03-25,7.752760,7.062000,-0.047240,inside
2020-03-26,7.752600,7.113500,-0.047400,inside
2020-03-27,7.752200,7.073100,-0.047800,inside
2020-03-29,7.751000,7.095300,-0.049000,inside
2020-03-30,7.754000,7.099200,-0.046000,inside
2020-03-31,7.751820,7.081400,-0.048180,inside
2020-04-01,7.751900,7.099300,-0.048100,inside
2020-04-02,7.751550,7.083200,-0.048450,inside
2020-04-05,7.752700,7.091300,-0.047300,inside
2020-04-06,7.751500,7.091300,-0.048500,inside
2020-04-07,7.752150,7.044800,-0.047850,inside
2020-04-08,7.751610,7.064900,-0.048390,inside
2020-04-09,7.752800,7.042200,-0.047200,inside
2020-04-12,7.751700,7.035100,-0.048300,inside
2020-04-13,7.752400,7.051600,-0.047600,inside
2020-04-14,7.751400,7.048300,-0.048600,inside
2020-04-15,7.751100,7.066500,-0.048900,inside
2020-04-16,7.750810,7.078800,-0.049190,inside
2020-04-19,7.750750,7.072200,-0.049250,inside
2020-04-20,7.750300,7.072400,-0.049700,inside
2020-04-21,7.749920,7.070800,-0.050080,strong_side
2020-04-22,7.750230,7.083100,-0.049770,inside
2020-04-23,7.750600,7.065200,-0.049400,inside
2020-04-26,7.750500,7.080900,-0.049500,inside
2020-04-27,7.750470,7.085300,-0.049530,inside
2020-04-28,7.750300,7.078100,-0.049700,inside
2020-04-29,7.750000,7.075400,-0.050000,inside
2020-04-30,7.751640,7.061300,-0.048360,inside
2020-05-03,7.752130,7.061500,-0.047870,inside
2020-05-04,7.753100,7.061500,-0.046900,inside
2020-05-05,7.753050,7.061500,-0.046950,inside
2020-05-06,7.752000,7.103600,-0.048000,inside
2020-05-07,7.750800,7.083800,-0.049200,inside
2020-05-10,7.751070,7.073100,-0.048930,inside
2020-05-11,7.750510,7.098000,-0.049490,inside
2020-05-12,7.750500,7.082100,-0.049500,inside
2020-05-13,7.750800,7.091300,-0.049200,inside
2020-05-14,7.750860,7.094700,-0.049140,inside
2020-05-17,7.750700,7.101200,-0.049300,inside
2020-05-18,7.751100,7.108600,-0.048900,inside
2020-05-19,7.750400,7.098200,-0.049600,inside
2020-05-20,7.750000,7.092500,-0.050000,inside
2020-05-21,7.754300,7.114300,-0.045700,inside
2020-05-24,7.756760,7.129400,-0.043240,inside
2020-05-25,7.754380,7.135700,-0.045620,inside
2020-05-26,7.753250,7.134100,-0.046750,inside
2020-05-27,7.753380,7.168200,-0.046620,inside
2020-05-28,7.752700,7.145200,-0.047300,inside
2020-05-31,7.752970,7.136300,-0.047030,inside
2020-06-01,7.751400,7.126700,-0.048600,inside
2020-06-02,7.750500,7.099900,-0.049500,inside
2020-06-03,7.750000,7.114700,-0.050000,inside
2020-06-04,7.750100,7.109200,-0.049900,inside
2020-06-07,7.750120,7.081000,-0.049880,inside
2020-06-08,7.751500,7.070300,-0.048500,inside
2020-06-09,7.751000,7.076300,-0.049000,inside
2020-06-10,7.749900,7.060000,-0.050100,strong_side
2020-06-11,7.750200,7.064100,-0.049800,inside
2020-06-14,7.750000,7.082400,-0.050000,inside
2020-06-15,7.750010,7.090800,-0.049990,inside
2020-06-16,7.749800,7.086000,-0.050200,strong_side
2020-06-17,7.749900,7.084500,-0.050100,strong_side
2020-06-18,7.750000,7.088400,-0.050000,inside
2020-06-21,7.750010,7.071300,-0.049990,inside
2020-06-22,7.750000,7.067400,-0.050000,inside
2020-06-23,7.750100,7.057400,-0.049900,inside
2020-06-24,7.750600,7.077200,-0.049400,inside
2020-06-25,7.751500,7.077200,-0.048500,inside
2020-06-28,7.750000,7.077200,-0.050000,inside
2020-06-29,7.750200,7.079600,-0.049800,inside
2020-06-30,7.750600,7.064400,-0.049400,inside
2020-07-01,7.750500,7.070100,-0.049500,inside
2020-07-02,7.750200,7.065500,-0.049800,inside
2020-07-05,7.750130,7.065400,-0.049870,inside
2020-07-06,7.750700,7.017300,-0.049300,inside
2020-07-07,7.750500,7.012900,-0.049500,inside
2020-07-08,7.750120,7.003500,-0.049880,inside
2020-07-09,7.750120,6.993100,-0.049880,inside
2020-07-12,7.751440,6.992000,-0.048560,inside
2020-07-13,7.750800,6.996400,-0.049200,inside
2020-07-14,7.750900,6.995800,-0.049100,inside
2020-07-15,7.752200,6.987800,-0.047800,inside
2020-07-16,7.753700,6.988200,-0.046300,inside
2020-07-19,7.752800,6.991200,-0.047200,inside
2020-07-20,7.751800,6.982300,-0.048200,inside
2020-07-21,7.750790,6.979700,-0.049210,inside
2020-07-22,7.752800,6.998700,-0.047200,inside
2020-07-23,7.751600,7.003100,-0.048400,inside
2020-07-26,7.750880,7.016100,-0.049120,inside
2020-07-27,7.751200,6.993200,-0.048800,inside
2020-07-28,7.750200,6.999700,-0.049800,inside
2020-07-29,7.750120,7.000300,-0.049880,inside
2020-07-30,7.749900,7.007300,-0.050100,strong_side
2020-08-02,7.750000,6.974200,-0.050000,inside
2020-08-03,7.750700,6.979400,-0.049300,inside
2020-08-04,7.750200,6.972700,-0.049800,inside
2020-08-05,7.751100,6.934600,-0.048900,inside
2020-08-06,7.750400,6.952400,-0.049600,inside
2020-08-09,7.749960,6.967000,-0.050040,strong_side
2020-08-10,7.749930,6.960800,-0.050070,strong_side
2020-08-11,7.749900,6.945300,-0.050100,strong_side
2020-08-12,7.751000,6.936200,-0.049000,inside
2020-08-13,7.749580,6.943600,-0.050420,strong_side
2020-08-16,7.750590,6.949400,-0.049410,inside
2020-08-17,7.750200,6.931800,-0.049800,inside
2020-08-18,7.750200,6.920800,-0.049800,inside
2020-08-19,7.750800,6.919200,-0.049200,inside
2020-08-20,7.750600,6.914800,-0.049400,inside
2020-08-23,7.749990,6.918500,-0.050010,strong_side
2020-08-24,7.750500,6.918900,-0.049500,inside
2020-08-25,7.750300,6.911900,-0.049700,inside
2020-08-26,7.750700,6.884900,-0.049300,inside
2020-08-27,7.750100,6.889200,-0.049900,inside
2020-08-30,7.750350,6.864400,-0.049650,inside
2020-08-31,7.749970,6.847700,-0.050030,strong_side
2020-09-01,7.750300,6.827500,-0.049700,inside
2020-09-02,7.750100,6.837300,-0.049900,inside
2020-09-03,7.750000,6.845800,-0.050000,inside
2020-09-06,7.750190,6.841500,-0.049810,inside
2020-09-07,7.750100,6.829500,-0.049900,inside
2020-09-08,7.750200,6.845100,-0.049800,inside
2020-09-09,7.750600,6.831800,-0.049400,inside
2020-09-10,7.750200,6.833300,-0.049800,inside
2020-09-13,7.750120,6.833400,-0.049880,inside
2020-09-14,7.750200,6.809100,-0.049800,inside
2020-09-15,7.749810,6.780300,-0.050190,strong_side
2020-09-16,7.750700,6.753700,-0.049300,inside
2020-09-17,7.749900,6.764100,-0.050100,strong_side
2020-09-20,7.749800,6.768000,-0.050200,strong_side
2020-09-21,7.749900,6.803700,-0.050100,strong_side
2020-09-22,7.749900,6.778400,-0.050100,strong_side
2020-09-23,7.749900,6.808900,-0.050100,strong_side
2020-09-24,7.750000,6.827700,-0.050000,inside
2020-09-27,7.749890,6.822800,-0.050110,strong_side
2020-09-28,7.750100,6.810800,-0.049900,inside
2020-09-29,7.749800,6.815400,-0.050200,strong_side
2020-09-30,7.749900,6.789700,-0.050100,strong_side
2020-10-01,7.750000,6.789400,-0.050000,inside
2020-10-04,7.750000,6.789800,-0.050000,inside
2020-10-05,7.750060,6.789800,-0.049940,inside
2020-10-06,7.749900,6.789800,-0.050100,strong_side
2020-10-07,7.749820,6.789700,-0.050180,strong_side
2020-10-08,7.749840,6.789200,-0.050160,strong_side
2020-10-11,7.749980,6.693700,-0.050020,strong_side
2020-10-12,7.749800,6.744400,-0.050200,strong_side
2020-10-13,7.753200,6.745500,-0.046800,inside
2020-10-14,7.749790,6.713600,-0.050210,strong_side
2020-10-15,7.749970,6.723900,-0.050030,strong_side
2020-10-18,7.750170,6.696600,-0.049830,inside
2020-10-19,7.749970,6.680700,-0.050030,strong_side
2020-10-20,7.751200,6.675200,-0.048800,inside
2020-10-21,7.749800,6.650000,-0.050200,strong_side
2020-10-22,7.753500,6.683500,-0.046500,inside
2020-10-26,7.749780,6.685700,-0.050220,strong_side
2020-10-27,7.754200,6.711300,-0.045800,inside
2020-10-28,7.750600,6.704400,-0.049400,inside
2020-10-29,7.750100,6.727900,-0.049900,inside
2020-10-30,7.751430,6.714000,-0.048570,inside
2020-11-02,7.752590,6.689100,-0.047410,inside
2020-11-03,7.751000,6.689700,-0.049000,inside
2020-11-04,7.753100,6.676600,-0.046900,inside
2020-11-05,7.754380,6.652000,-0.045620,inside
2020-11-06,7.754020,6.605200,-0.045980,inside
2020-11-09,7.753330,6.610400,-0.046670,inside
2020-11-10,7.752270,6.628100,-0.047730,inside
2020-11-11,7.753600,6.614800,-0.046400,inside
2020-11-12,7.753960,6.630800,-0.046040,inside
2020-11-13,7.753790,6.610600,-0.046210,inside
2020-11-16,7.753340,6.605400,-0.046660,inside
2020-11-17,7.753350,6.583800,-0.046650,inside
2020-11-18,7.752290,6.555100,-0.047710,inside
2020-11-19,7.752280,6.559500,-0.047720,inside
2020-11-20,7.752600,6.582400,-0.047400,inside
2020-11-23,7.752200,6.561900,-0.047800,inside
2020-11-24,7.752200,6.584500,-0.047800,inside
